vendor,family,subfamily,part_number,identifier_kind,cmsis_device,target_config,cpu_architectures,flash_drivers,openocd_distribution,openocd_commit,source_pack_vendor,source_pack_name,source_pack_version,source_kind,source_url,source_content_sha256,mapping_rule_id,mapping_status,validation_status
Artery,AT32,,AT32F415RBT7-7,manufacturer_part_number,AT32F415RBT7-7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F415RCT7,manufacturer_part_number,AT32F415RCT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F415RCT7-7,manufacturer_part_number,AT32F415RCT7-7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421C4T7,manufacturer_part_number,AT32F421C4T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421C6T7,manufacturer_part_number,AT32F421C6T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421C8T7,manufacturer_part_number,AT32F421C8T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421F4P7,manufacturer_part_number,AT32F421F4P7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421F6P7,manufacturer_part_number,AT32F421F6P7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421F8P7,manufacturer_part_number,AT32F421F8P7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421G4U7,manufacturer_part_number,AT32F421G4U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421G6U7,manufacturer_part_number,AT32F421G6U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421G8U7,manufacturer_part_number,AT32F421G8U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K4T7,manufacturer_part_number,AT32F421K4T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K4U7,manufacturer_part_number,AT32F421K4U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K4U7-4,manufacturer_part_number,AT32F421K4U7-4,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K6T7,manufacturer_part_number,AT32F421K6T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K6U7,manufacturer_part_number,AT32F421K6U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K6U7-4,manufacturer_part_number,AT32F421K6U7-4,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K8T7,manufacturer_part_number,AT32F421K8T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K8U7,manufacturer_part_number,AT32F421K8U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F421K8U7-4,manufacturer_part_number,AT32F421K8U7-4,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423C8T7,manufacturer_part_number,AT32F423C8T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423C8U7,manufacturer_part_number,AT32F423C8U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423CBT7,manufacturer_part_number,AT32F423CBT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423CBU7,manufacturer_part_number,AT32F423CBU7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423CCT7,manufacturer_part_number,AT32F423CCT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423CCU7,manufacturer_part_number,AT32F423CCU7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423K8U7-4,manufacturer_part_number,AT32F423K8U7-4,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423KBU7-4,manufacturer_part_number,AT32F423KBU7-4,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423KCU7-4,manufacturer_part_number,AT32F423KCU7-4,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423R8T7,manufacturer_part_number,AT32F423R8T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423R8T7-7,manufacturer_part_number,AT32F423R8T7-7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423RBT7,manufacturer_part_number,AT32F423RBT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423RBT7-7,manufacturer_part_number,AT32F423RBT7-7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423RCT7,manufacturer_part_number,AT32F423RCT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423RCT7-7,manufacturer_part_number,AT32F423RCT7-7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423T8U7,manufacturer_part_number,AT32F423T8U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423TBU7,manufacturer_part_number,AT32F423TBU7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423TCU7,manufacturer_part_number,AT32F423TCU7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423V8T7,manufacturer_part_number,AT32F423V8T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423VBT7,manufacturer_part_number,AT32F423VBT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F423VCT7,manufacturer_part_number,AT32F423VCT7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F425C6T7,manufacturer_part_number,AT32F425C6T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F425C6U7,manufacturer_part_number,AT32F425C6U7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
Artery,AT32,,AT32F425C8T7,manufacturer_part_number,AT32F425C8T7,tcl/target/artery/at32f4x.cfg,"[""ARM Cortex-M""]","[""artery""]",upstream-openocd,56b8d93fbe61a78dc903d770820d6d896b6d8134,ArteryTek,PlatformIO-boards,7313140183db3ca5e74e723c2abcc4da82992dc5,vendor_board_archive,https://github.com/ArteryTek/platform-arterytekat32/archive/7313140183db3ca5e74e723c2abcc4da82992dc5.tar.gz,90f20a664462528fdf414d0833a1e5f70b6cc2edcbf3ae154b3cc8ad131a419a,artery-at32f4,mapping_candidate,not_verified
