vendor,part_number,identifier_kind,cpu_architectures,target_config,openocd_distribution,mapping_status,validation_status,catalog_origin
Cypress/Fujitsu,MB9AF121L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF131K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF131L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF131M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF131N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF132K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF132L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF132M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF132N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF141L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF141M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF141N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF142L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF142M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF142N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF144L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF144M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF144N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF154M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF154N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF154R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF155M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF155N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF155R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF156M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF156N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF156R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF311K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF311L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF311M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF311N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF312K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF312L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF312M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF312N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF314L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF314M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF314N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF315M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF315N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF316M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF316N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF341L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF341M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF341N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF342L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF342M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF342N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF344L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF344M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF344N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF421K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AF421L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA31L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA31M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA31N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA32L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA32M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA32N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA41L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA41M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA41N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA42L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA42M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA42N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA44L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA44M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFA44N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB41L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB41M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB41N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB42L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB42M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB42N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB44L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB44M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9AFB44N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF102N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF102R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF104N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF104R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF105N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF105R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF106N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF106R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF112N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF112R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF114N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF114R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF115N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF115R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF116N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF116R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF116S,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF116T,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF117S,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF117T,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF118S,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF118T,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF121J,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF121K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF121L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF121M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF122K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF122L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF122M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF124K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF124L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF124M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF128S,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF128T,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF129S,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF129T,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm3.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF164K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF164L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF165K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF165L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF166K,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF166L,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF166M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF166N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF166R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF167M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF167N,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF167R,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
Cypress/Fujitsu,MB9BF168M,cmsis_device_name,"[""ARM Cortex-M""]",tcl/target/fm4_mb9bf.cfg,upstream-openocd,mapping_candidate,not_verified,openocd-parts-expanded.csv
